"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권배후지_코드","상권배후지_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20211","A","골목상권","3110389","한일병원","5534934","2559871","2975062","728008","772669","816878","814307","864767","1538305","1449981","1142951","656832","659134","913809","712226","781612","778139","774148","779347","782664","812263","826760"
"20211","A","골목상권","3110388","도봉우체국","4383583","1984415","2399168","729904","575245","607659","638419","648375","1183980","1277275","909813","467563","455700","674863","598369","619978","613075","611354","616081","619929","640769","662395"
"20211","A","골목상권","3110387","쌍문초등학교","4792117","2156940","2635178","904457","601864","575373","695058","695989","1319376","1401126","1004524","515265","495721","726057","649424","674910","667063","665689","672421","676409","702962","732664"
"20211","A","골목상권","3110386","연산군묘","385684","177183","208501","79386","39024","40830","59300","59772","107372","132927","87237","38742","32735","46006","48038","54196","53326","53399","54316","54308","56729","59409"
"20211","A","골목상권","3110385","효문고등학교","1551529","671865","879666","219637","207333","193123","233598","228484","469356","440059","333788","175499","169254","233791","199139","217159","214998","215218","218827","217707","228098","239523"
"20211","A","골목상권","3110384","문이교","949038","429700","519338","110483","116959","120060","146111","154003","301422","269401","193604","106108","98565","151608","129751","133536","132242","130979","133092","134194","140382","144613"
"20211","A","골목상권","3110383","덕성여대시반거리","1496408","645430","850978","203487","250554","180246","220472","213745","427903","342000","294653","195809","198607","272790","192547","211397","211020","211743","211550","213993","216398","220308"
"20211","A","골목상권","3110382","솔밭공원역 1번","2180433","963346","1217086","284558","290132","283695","327771","333782","660495","552453","460428","263697","265163","360135","278556","307046","305568","304068","308425","307910","317656","329758"
"20211","A","골목상권","3110381","번동주공2단지","2589101","1153490","1435612","403273","251420","236984","400694","394126","902603","734133","535476","285559","279488","407614","346832","365220","360876","361639","366333","368680","378567","387786"
"20211","A","골목상권","3110380","강북문화정보도서관","2548419","1158438","1389981","396920","329777","299438","359167","391602","771519","744925","519757","277517","267247","399336","339636","356677","353100","352166","357087","359777","379445","390167"
"20211","A","골목상권","3110379","KT&G 북부지사","1836939","888701","948238","224010","226214","223518","284947","319908","558343","472421","384542","214518","212776","309633","243049","256646","253496","252687","254992","256792","273637","288690"
"20211","A","골목상권","3110378","송중동주민센터","4468724","2010820","2457906","650773","644951","596959","663340","687186","1225514","1239236","882904","483015","506614","744868","612087","634525","629363","630408","630951","632769","653687","657023"
"20211","A","골목상권","3110377","미아사거리역 3번","4511532","2032815","2478716","685770","645572","580140","691682","724369","1184000","949582","858713","608587","662193","889928","542529","639354","642705","649101","640349","643044","665680","631297"
"20211","A","골목상권","3110376","수송초등학교","11862478","5597908","6264570","1398933","1801031","1667599","1875645","1915035","3204235","3067810","2428788","1390741","1415686","2003155","1556300","1681140","1674471","1667816","1675383","1681460","1729496","1752716"
"20211","A","골목상권","3110375","서울북부고용노동지청","2402863","1132139","1270726","260958","371146","334153","374806","378458","683342","666915","497595","270947","267186","380865","319356","340816","338615","336083","337103","338678","348927","362641"
"20211","A","골목상권","3110374","송중초등학교","8831717","4025672","4806045","1186394","1131634","1127944","1340265","1497677","2547803","2397795","1814061","1014515","1017104","1417696","1170545","1266675","1262200","1258899","1263043","1260756","1254266","1265880"
"20211","A","골목상권","3110373","수유역 2번","6248597","2930148","3318447","620948","1170618","932517","1015460","960673","1548380","1537807","1258240","763289","784205","1100155","804899","898497","900944","894783","893668","893202","887673","879830"
"20211","A","골목상권","3110372","강북중학교","5661192","2643405","3017785","645447","902303","821756","828889","905399","1557398","1500834","1147089","663310","678364","933222","738368","806063","805537","802535","804387","804352","818862","819455"
"20211","A","골목상권","3110371","삼양입구사거리","6913531","3175495","3738036","908584","822102","802526","1046286","1210185","2123849","1769988","1413383","820125","827317","1171193","911527","985496","987767","982901","982683","983825","994152","996706"
"20211","A","골목상권","3110370","도봉세무서","7289732","3375648","3914084","886057","860892","885987","1092776","1307947","2256072","1823098","1464792","884832","902936","1262326","951747","1042637","1043658","1041268","1041067","1039383","1042731","1038990"
"20211","A","골목상권","3110369","성신여대운정그린캠퍼스","5405176","2515013","2890164","468808","1031599","772772","788919","880838","1462241","1380667","1095435","657271","669341","906256","696208","770220","769857","770339","768574","765891","779683","780614"
"20211","A","골목상권","3110368","송천초등학교","7785638","3551986","4233653","1354006","835703","911684","1254762","1238880","2190603","2213321","1624338","859447","824172","1216217","1048144","1100594","1095779","1087929","1094880","1102728","1137954","1165776"
"20211","A","골목상권","3110367","강북구청","6885514","3288167","3597346","662232","1387441","1000581","1056570","1093424","1685264","1386765","1317726","902582","977135","1428620","872685","986989","992329","992908","987998","989375","989679","946237"
"20211","A","골목상권","3110366","광산사거리","5587864","2609304","2978560","704157","844374","742001","823288","899694","1574349","1373113","1128807","688433","706075","980216","711220","794757","794468","791776","793676","795267","810048","807873"
"20211","A","골목상권","3110365","미아역 5번","7722217","3501182","4221035","965202","1015814","985231","1115263","1305246","2335461","2239477","1626128","846406","819653","1172652","1017898","1096903","1086384","1086006","1093672","1093485","1122283","1143485"
"20211","A","골목상권","3110364","미아역 8번","9341591","4297206","5044384","1117549","1271798","1166367","1336195","1575611","2874071","2560981","1895463","1052745","1058894","1519097","1254411","1330452","1323703","1322144","1328761","1328490","1350273","1357766"
"20211","A","골목상권","3110363","송천동주민센터","3533760","1644853","1888907","493090","364349","421637","516357","608490","1129838","855650","703654","434525","450674","634538","454720","496866","494419","493116","494939","498130","524029","532262"
"20211","A","골목상권","3110362","우이천 계성교","5736420","2598932","3137488","936027","714911","675128","823370","888071","1698913","1493815","1171360","679633","685583","961087","744942","808407","802634","800857","807147","810296","842044","865037"
"20211","A","골목상권","3110361","삼양사거리역 1번","5402555","2491758","2910797","727436","585355","674780","778931","914954","1721099","1492476","1107112","618602","619645","868747","695974","761565","752368","752409","759138","760420","798106","818549"
"20211","A","골목상권","3110360","수유초등학교","8372077","3904835","4467242","987179","1260414","1090426","1167945","1387992","2478124","2214435","1700615","974781","982512","1393062","1106673","1182143","1179875","1173138","1179377","1182910","1227462","1247173"
