"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20232","11","서울시","CS100009","호프-간이주점","824377869747","18124934","565161572239","259216297508","91267140413","103193285209","111168104124","118849439925","140683602568","156497494332","102718803176","193861979513","6656561381","32544376912","23916025500","194778109685","372620816756","470823344193","262502867976","8714420148","198701018954","212865011685","136530780226","117410161719","59104580836","12352386","5772548","2125194","2263236","2394286","2509870","3059800","3347131","2425417","3450002","467984","1812013","1105522","4489287","6800126","10026622","7027907","245673","5045704","4814843","2916201","2605277","1426856"
"20232","11","서울시","CS100008","분식전문점","349550006949","32046395","260758685091","88791321858","48320924965","50613198591","52923749960","53302109783","55598701792","50879370434","37911951424","7437376457","31817694472","115110554934","57856702859","110552417172","26775261055","155785618329","158082196773","5632617562","56386221106","73915774260","79927108985","64493727766","33511931678","24387965","7658430","4595811","4823757","4956897","4974967","5036533","4373283","3285147","482495","3483180","10138075","5620213","10213488","2108944","14403718","16190235","679873","5842705","7304692","7507089","6077474","3182099"
"20232","11","서울시","CS100007","치킨전문점","151283121053","5131269","108736012181","42547108872","17747211296","20190730999","21528201798","22584494849","26685373239","23905150955","18641957917","11089193267","621892548","5637411022","8890006494","65454174550","59590443172","84497011419","50061227116","1267039711","21143002535","29773496305","32340073281","32475234485","17559468750","3610563","1520706","601303","666825","704734","733298","904403","836522","684184","271703","36921","315211","406916","2432968","1667550","2880041","1973011","64785","817375","1050574","1116479","1147230","656675"
"20232","11","서울시","CS100006","패스트푸드점","179729883114","14871044","125840046661","53889836453","23358612862","24037979560","24703190216","25718367877","28021896146","27946004964","25943831489","3858575618","11988844659","52825712668","31798150144","63466244874","15792355151","83947401505","75932416600","3049784643","38340041433","42898952732","35044397378","27678631998","12868009834","10690567","4180477","2053125","2080874","2128452","2149496","2278620","2194955","1985522","471941","1357378","4169883","2600503","4823210","1448129","7418586","6856413","357206","3893666","4017042","2832735","2175579","998788"
"20232","11","서울시","CS100005","제과점","279543865469","27337291","201937286525","77606578944","38277864014","38272250652","40639917258","40029575497","44717679104","42294854752","35311724192","276059338","48144063547","69374536921","64100606872","80665399237","16983199554","100325854773","152127517660","2009396375","36128792206","56630110762","63015653652","53817893971","40851525457","20095287","7242004","3900689","3920583","4088808","3998414","4186793","3916711","3325293","25436","5199521","6263111","6023780","8015939","1809504","10125331","16123876","292618","4298258","6063527","6194619","5326626","4073533"
"20232","11","서울시","CS100004","양식음식점","370329960363","9154344","251240977580","119088982783","40797567571","46940539006","50131630878","52408830868","60962409257","67767320681","51321662102","16849919893","2935380399","110013858688","50964387987","132249659072","57316754324","147795547240","150888756006","2949947795","72342499073","95374350518","61768949223","43716935137","22531621572","6469582","2684762","1138968","1239269","1307208","1317268","1466869","1475431","1209331","211628","171983","3595301","1447755","3039614","688063","3687454","4575237","140796","2344185","2532949","1608131","1140411","496066"
"20232","11","서울시","CS100003","일식음식점","316078872177","7822589","241759680145","74319192032","41530178297","45817337009","48947987834","50500750108","54963426897","45448833100","28870358932","9393581358","664388501","97900052068","26170164507","120571107038","61379578705","137642279628","102863253352","2596852653","56775427776","71995324796","47367950486","37591473733","24178503497","6145288","1677301","1112058","1199114","1256427","1262502","1315187","976674","700627","118678","35294","3541391","867509","2634263","625454","3481914","3386496","151341","1944458","1964436","1253197","1021174","533860"
"20232","11","서울시","CS100002","중식음식점","295720891397","9381582","213902858090","81818033307","36874827846","40628406770","43397447524","45068410727","47933765223","43597301436","38220731871","5622185472","2363688222","107276604904","34394890391","113754951574","32308570834","141303723566","90780438475","2284973807","38835831662","58260854878","52858713964","47549824763","32293943958","7054004","2327578","1239179","1364795","1455489","1472071","1522470","1231282","1096296","127177","106104","4322889","1324421","3009192","491799","4982991","3369912","160156","1579919","1984678","1860192","1660223","1107727"
"20232","11","서울시","CS100001","한식음식점","3889044286141","105806269","2849964606933","1039079679208","513112148354","540799379968","568443104121","590653609345","636956365145","587731231826","451348447382","125198201886","73708146902","1072521428591","368376229120","1611547067328","637693212314","1932425823772","1183703576806","15250024077","454037186754","725147655181","652430883289","685438787108","583824927061","81399922","24406347","15441327","15914070","16449708","16561106","17033711","13539540","10866807","2609248","3530837","43652596","12221811","33793305","9998472","56685099","37574553","745227","14803744","21332963","19279623","20450732","17647305"
"20231","11","서울시","CS300043","전자상거래업","40956862527","756689","31959593240","8997269287","5530525457","4428872799","8996656274","5915586274","7087952436","5057143712","3940125575","170419012","1853927733","8017439262","19494095748","10115373521","1305607251","18074525462","17883031327","309941652","7038249258","11245903023","8861913533","4355786523","4145762793","519692","236997","91779","98388","106040","101050","122435","144190","92807","5790","16087","187389","269212","247029","31182","318981","401007","19218","203051","196966","167298","84485","48954"
"20231","11","서울시","CS300036","조명용품","407886172799","3855788","376210421156","31675751643","81031552473","87332596698","66008612458","77156579474","64681080053","27212083061","4463668582","322211929","97611641138","127844056349","143252928788","38825129757","30204838","218867753696","89291065909","9845750","8199728325","29663121971","79948219617","108752846316","81584014240","3341792","513996","714178","649024","659685","658913","659992","430677","83319","3443","908605","1157679","1288066","496990","1005","2179506","856241","1616","106244","363379","547036","922642","1094811"
"20231","11","서울시","CS300035","인테리어","45221242788","786429","38438415477","6782827311","8737324231","6119334519","8603108155","6930493903","8048154669","5709007816","1073819495","10682606","11589767169","12209086106","14111189660","7173250629","127266618","23313556610","12160282979","37383073","1117525053","3762440316","8560159979","11655977771","10340499458","645902","140527","124178","130732","130166","132577","128249","108914","31613","307","198518","225914","246745","113802","1143","410136","250191","1804","32388","84525","112764","185739","243134"
"20231","11","서울시","CS300033","철물점","61454780628","1336928","53571570423","7883210205","11555520575","10535954073","9697060824","10580515844","11202519107","6704401807","1178808398","216072658","14633231610","18715814759","19119404716","8615958941","154297944","30111417317","18865626359","38591729","1296106788","5743010911","8835911988","14780355385","18283228486","1135783","201145","233465","212899","227693","227355","234371","157786","43359","1458","350596","398202","395308","189642","1722","703759","319014","1061","55632","176309","202647","274850","312269"
"20231","11","서울시","CS300032","가전제품","255489539977","701845","158870706410","96618833567","39023939025","29692167499","23789344636","26736441839","39628813411","49680491485","46938342082","0","13839160445","72849034482","96386932354","71499436972","914975724","138133181796","109273067507","105115879","11645655543","51882133732","62100130153","62267981730","59405232277","457417","244428","103467","97958","84254","79326","92412","125057","119371","0","41353","192649","252951","210659","4233","398348","285593","1190","44763","138840","149236","167085","182829"
