"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20253","D","발달상권","3120078","미아사거리역","1028939","451222","577717","127669","166364","146022","156327","179673","252887","165519","187857","162703","173898","222414","116549","142346","145203","144656","144355","152736","158030","141614"
"20253","D","발달상권","3120077","미아역","1644976","749765","895212","193510","267236","224417","240692","285746","433375","409950","354785","202298","199013","273951","204981","237716","237045","236118","237310","236750","233732","226305"
"20253","D","발달상권","3120076","수유역","4309472","1994389","2315082","350036","1117223","696336","653421","646933","845521","843932","817269","571629","611617","892940","572083","603100","608458","608348","610806","632050","641169","605538"
"20253","D","발달상권","3120075","월곡역","403636","181371","222265","43980","100371","57932","52801","60714","87840","94109","84624","52186","52462","71795","48459","57618","58714","58354","58035","57852","56863","56200"
"20253","D","발달상권","3120074","안암역","914129","452090","462038","100043","463830","103485","72086","76357","98328","159382","177063","146339","141677","180185","109483","140456","143508","142622","143965","129529","109892","104157"
"20253","D","발달상권","3120073","미아사거리","367492","168704","198788","66685","45918","52934","69341","58792","73825","85367","76137","48907","50409","63296","43376","51583","51601","52493","52262","51680","54280","53596"
"20253","D","발달상권","3120072","성신여대","2481285","1020760","1460525","370292","825651","385117","293426","283598","323203","440950","454851","341913","377158","553654","312759","346013","353908","355813","357562","364506","362833","340650"
"20253","D","발달상권","3120071","성북구청","495983","218281","277701","54279","124517","82403","71938","78163","84685","100976","98802","68739","71866","97367","58235","71544","71923","71603","71874","71456","69611","67971"
"20253","D","발달상권","3120070","한성대입구역","796184","361890","434294","112917","160969","117820","117093","127263","160123","129193","147726","107945","127535","184665","99121","115021","116201","116130","116860","115697","111947","104329"
"20253","D","발달상권","3120069","상봉역","1740868","786111","954757","125687","374553","409715","259364","247027","324521","368663","319831","225439","237554","357063","232318","240204","238864","241288","242673","250833","275842","251164"
"20253","D","발달상권","3120068","사가정역","273452","129063","144389","27989","41502","44466","42446","48081","68970","49860","52187","36448","38402","59046","37509","39084","38844","38734","38936","39958","39732","38165"
"20253","D","발달상권","3120067","장안동사거리","1654675","782791","871885","271424","234776","293226","307357","238718","309173","383871","320419","205093","216636","316352","212303","236510","234501","235194","233600","236524","242365","235980"
"20253","D","발달상권","3120066","장한평역(장한평)","1489742","753737","736003","91886","241890","286845","282758","256045","330318","306116","318270","217853","214901","263269","169331","217287","217957","222654","222079","220156","197914","191694"
"20253","D","발달상권","3120065","회기역","1148351","528426","619925","116024","481015","161492","109530","113510","166779","242401","245240","144860","147646","217787","150417","162674","163373","164206","163654","164902","166435","163108"
"20253","D","발달상권","3120064","경희대학교(경희대)","807104","347412","459693","74726","359830","96728","79589","75244","120987","150890","170517","123464","116185","145028","101021","119649","123506","121958","121657","119060","103924","97353"
"20253","D","발달상권","3120063","청량리역(청량리)","1179303","532261","647041","106763","211190","178009","176048","184237","323058","166638","228255","198978","210979","249170","125283","164668","165959","166342","167549","170235","176918","167632"
"20253","D","발달상권","3120062","신설동역","1844784","872738","972046","129989","424047","314122","266706","286215","423705","363075","409801","282616","274579","317703","197011","268543","270643","270667","271680","273875","246654","242721"
"20253","D","발달상권","3120061","올림픽대교북단","420985","189446","231539","144787","45611","41255","73079","58010","58244","86580","73332","50425","61936","94923","53789","59289","58872","59165","58906","59744","64040","60970"
"20253","D","발달상권","3120060","강변역(테크노마트)","290138","138943","151196","39892","38440","50142","54948","47947","58769","61605","59812","41570","43169","51512","32472","41425","40684","41116","41458","42337","43094","40024"
"20253","D","발달상권","3120059","구삼강변맛길","963627","429912","533716","194205","141572","149636","158421","147596","172197","207917","183383","123755","137448","193240","117886","138678","139490","138855","138419","139891","138089","130203"
"20253","D","발달상권","3120058","구의사거리","799635","364630","435004","169982","101147","125946","139207","117301","146051","230668","163704","84125","85169","126912","109056","112564","113803","114004","113554","112473","115036","118203"
"20253","D","발달상권","3120057","아차산역","1205690","534406","671282","190480","171060","197019","194334","181003","271793","274109","250522","148738","154619","222818","154884","168878","169431","167909","167499","168206","177720","186048"
"20253","D","발달상권","3120056","구의역","1442030","689797","752234","126231","345303","306662","225652","203235","234946","281036","267280","188833","204001","306724","194158","203917","205769","206833","206423","209271","212015","197800"
"20253","D","발달상권","3120055","군자역","2323338","1082620","1240719","202078","547374","493936","369295","298183","412472","512190","465070","285315","297350","456183","307230","332332","333992","335995","333332","335517","331840","320331"
"20253","D","발달상권","3120054","어린이대공원역","1875698","889397","986301","223799","724440","313644","215311","190173","208330","463778","387958","241155","233914","311116","237780","269840","270884","272458","273881","270486","257952","260198"
"20253","D","발달상권","3120053","건대입구역(건대)","2659320","1207132","1452187","254192","1078592","475669","308343","257015","285508","455257","431480","344490","396212","653091","378790","359104","363022","366165","370347","394371","426215","380094"
"20253","D","발달상권","3120052","성수역","1395702","661854","733847","119030","381721","346321","229689","166324","152614","137069","268876","277636","302158","301187","108776","211903","216796","216620","222065","216137","165306","146876"
"20253","D","발달상권","3120051","뚝섬역","2517162","1196899","1320264","201706","586411","679207","453939","296183","299716","325866","508769","465345","482767","514178","220238","385991","395708","396286","397757","387672","289893","263857"
"20253","D","발달상권","3120050","서울숲역","197090","96693","100398","16122","38547","54275","32337","25366","30445","31501","39293","33526","36259","37973","18537","29721","30164","29944","30134","29125","24444","23556"
"20253","D","발달상권","3120049","왕십리역(왕십리)","2699939","1233246","1466693","369657","884707","430636","340140","308683","366116","633687","537303","351884","347964","488684","340421","380680","384792","388813","391186","396497","389318","368653"
