"기준_년분기_코드","자치구_코드","자치구_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20251","11500","강서구","CS300015","가방","56394514","2666","43626678","12767836","9727856","6517559","6148767","7640340","13592156","7049674","5718162","0","688564","9448949","17398469","24613335","4245197","25501334","30893180","226713","4170872","5510272","7771791","12195267","26519599","1936","730","507","343","291","400","395","456","274","0","53","481","987","941","204","1286","1380","11","224","308","329","569","1225"
"20251","11500","강서구","CS300014","신발","243230744","4815","194396949","48833795","29065042","28870148","57762092","41460706","37238961","33795448","15038347","0","9079322","61544616","103996083","68610723","0","93460898","149535939","0","2377442","16221489","19088965","36818623","168490318","3585","1230","755","608","804","755","663","797","433","0","266","1217","1983","1349","0","2086","2717","0","140","348","538","901","2877"
"20251","11500","강서구","CS300011","일반의류","18714103723","286856","14450170932","4263932791","2619256488","2971758185","2938770807","2929556906","2990828546","2954565804","1309366987","38279812","660594754","5541255648","6954165384","5195057952","324750173","6143073202","12539931490","42329963","814914991","1292866183","6716574157","5195697488","4620621914","216080","70776","41185","43072","42527","43237","46059","43266","27510","2177","13273","82711","102525","75455","10715","100827","185748","3951","23831","32051","93984","68117","64643"
"20251","11500","강서구","CS300010","반찬가게","39911687121","871199","33535752495","6375934626","6415215033","4812181784","6698601605","6973458458","8636295615","4588087199","1787847427","3085588303","15238033430","9325633909","8557214145","3305221079","399996255","18507172579","16083258586","18737494","1863573681","2828896576","6561364687","6872871642","16444987083","690544","180655","146495","143013","127298","128105","145633","110741","69914","55340","130218","233255","213803","217906","20677","379884","418717","13796","45791","137539","185228","196364","219888"
"20251","11500","강서구","CS300009","청과상","12115771152","838695","8872137205","3243633947","2073423476","1696360675","1854729857","1434839844","1812783353","2091767915","1151866032","14063606","1816881967","3079371123","4183095946","2933114259","89244251","4123890782","7275483913","2596629","603673664","967635476","1997556111","2785225857","5042686957","603310","235385","140238","118597","107057","108673","128745","149046","86339","523","89136","215676","296237","231181","5942","301110","527018","228","18532","77741","140419","206574","384633"
"20251","11500","강서구","CS300008","수산물판매","69395800734","1165178","41245697069","28150103665","8356748719","7621310505","9490833588","7175798228","8601006029","16892858767","11257244898","948480821","12725355649","18011224774","21507865206","15218822427","984051857","32474876612","31766850714","4125567","1020076243","7694146963","12513029739","15372081261","27638267552","694171","471007","151820","130429","142864","122793","146265","289067","181940","10600","169848","313342","404033","263032","4323","545744","573295","53","17061","97709","190028","274615","539572"
"20251","11500","강서구","CS300007","육류판매","38799108132","773087","29051979957","9747128175","7399183220","5139558296","5265132729","4463747367","6784358345","6661678711","3085449464","1009040985","7454441946","10443403150","11059972873","8690578455","141670723","16095928019","19484533106","3719491","1761175389","3147941478","5445650334","8866847612","16355126822","542436","230651","124810","103610","96357","97526","120133","144338","86313","6346","106390","184043","248266","224096","3946","315313","443243","137","20375","73384","129797","197743","337115"
"20251","11500","강서구","CS300006","미곡판매","2891123251","145574","2322686716","568436535","706038620","428160338","366279289","436205927","386002542","440450625","127985910","0","486355409","793155582","982429190","612114454","17068616","1246160571","1603564513","2070724","79458631","211206403","437050537","691229947","1428708842","114869","30705","28719","23179","20265","23399","19307","23862","6843","0","20217","41259","48570","34501","1027","75956","68866","131","5421","16834","26452","33426","62557"
"20251","11500","강서구","CS300004","핸드폰","2786491450","47842","2434063305","352428145","125175862","1060970901","135918777","253007330","858990435","245468067","106960078","0","1046671049","567866421","433765140","738188840","0","2416318649","344980391","4002888","32531413","44991225","1650886142","563500381","465386990","40370","7472","9795","5726","6824","10114","7911","6296","1176","0","5133","13219","16665","12825","0","31849","15650","520","3606","3998","6630","16500","16248"
"20251","11500","강서구","CS300003","컴퓨터및주변장치판매","21564695987","135746","21547858686","16837301","9681855424","1054822909","2030150650","7416876643","1364153060","15337822","1499479","0","6683467430","7092488726","6834495583","952855978","1388270","1797529416","15326943611","741434","37981788","1347560191","14251242368","1070520002","416427245","132899","2847","30828","26762","29164","17698","28447","2389","458","0","20015","51204","46027","17645","855","43788","53131","494","7858","21566","18987","28042","19971"
"20251","11500","강서구","CS300002","편의점","56119075925","7322158","39970637623","16148438302","7981261834","7203882269","7847941715","7959171973","8978379832","8533552752","7614885550","5446086792","7543156654","7529312481","8354459480","16849307787","10396752731","34515635627","21140562446","454271726","8461920818","18381191769","12967797167","9528546372","5862470215","5288024","2034134","1047598","966492","1047732","1072670","1153532","1064028","970106","667581","1258384","1053627","1060244","2011540","1270782","4650132","2635862","77203","1241822","2436343","1588900","1178830","762893"
"20251","11500","강서구","CS300001","슈퍼마켓","50620502396","4307052","35949117933","14671384463","7729598733","6570054818","6851039878","6996572954","7801851550","7939460651","6731923812","1496909390","5747991604","8769083900","11535875630","17579267536","5491374336","26675032998","22629822046","143699235","2778428084","8640999192","10339155651","12281941723","15120631159","3074818","1232234","643921","570285","600837","603257","656518","653948","578286","169463","509460","670133","849294","1531253","577449","2459775","1812928","38604","381613","962740","887523","964675","1037541"
"20251","11500","강서구","CS200037","노래방","6117931684","191193","3969573404","2148358280","605553459","718864025","733857083","798286663","1113012174","1352321002","796037278","2758024654","99261114","30217174","113728611","777665123","2339035008","4856315384","831028852","58173673","387692762","1034503169","1338633513","1799995845","1068212545","122818","68375","22944","20677","23769","24112","31316","38272","30103","33957","2605","8467","21041","59533","65590","117271","71634","12597","64336","58398","22831","20310","10427"
"20251","11500","강서구","CS200034","여관","3059492307","85395","1876394271","1183098036","421368923","315932466","343156807","390206686","405729389","622194101","560903935","844062280","230479090","174855471","317028420","945073449","547993597","2170446388","614937078","53326485","452439074","641128849","588099921","692767584","357621551","52835","32560","10296","9522","10146","10839","12032","16370","16190","16254","4419","7912","13319","27090","16401","59819","21992","1494","22563","23075","13665","12490","8520"
"20251","11500","강서구","CS200033","부동산중개업","359161361","3901","320505146","38656215","57496899","39050909","10314822","151930002","61712514","15996987","22659228","0","26154408","48595365","159337407","120570867","4503314","169588033","185488485","0","42536576","80160882","130709267","10718552","90951240","3234","667","807","429","476","668","854","286","381","0","47","573","1141","1997","143","2712","1141","0","618","1236","667","335","998"
"20251","11500","강서구","CS200032","가전제품수리","347597966","9745","300399704","47198262","60411745","63584932","70384857","47044539","58973631","40088477","7109785","0","56624319","123685183","129124340","33911691","4252433","218777520","105493020","0","1417641","62219417","36267163","55162391","169203927","7795","1950","1721","1217","1873","1470","1514","1240","710","0","1589","3018","3448","1596","94","6876","2679","0","42","3514","1027","1501","3470"
"20251","11500","강서구","CS200031","세탁소","2668505812","162728","1933996701","734509111","436182961","311986504","393971746","366193486","425662004","639206510","95302601","18513898","416151042","640975672","736721031","800227451","55916718","1303862056","1350573787","1406185","211976517","624744268","669420070","721614747","425274051","114489","48239","26559","18648","23317","22019","23946","35741","12498","2992","21367","37741","43126","49159","8343","82164","80231","174","17978","44272","36794","39930","23250"
"20251","11500","강서구","CS200030","피부관리실","1630293305","8760","1293256395","337036910","301945375","211778537","403338991","205550934","170642558","249391944","87644966","22487486","47088990","335858212","533829372","619320643","71708602","326148503","1300085284","10478434","248330337","599963400","270955962","260819344","237397957","6450","2310","1395","1140","1521","1024","1370","1601","709","187","141","1844","2783","3421","384","2069","6605","77","1745","2986","1816","1112","1008"
"20251","11500","강서구","CS200029","네일숍","489918415","6101","325469264","164449151","61104479","60784672","46402867","70456919","86720327","107596221","56852930","0","8093274","125677305","166291722","165775198","24080916","61504922","425466189","175599","66231129","135598890","101681356","71597313","111686825","4452","1649","831","843","685","947","1146","1062","587","0","120","1665","1844","2308","164","812","5265","4","1132","2083","1172","895","790"
